AI #1,AI #2
2.19106746,2.07404542
2.254542,2.19139624
2.33504415,2.39700651
2.42968082,2.65501428
2.53246951,2.84106636
2.63650751,2.93415833
2.728909,2.97268367
2.80757046,2.98428726
2.869303,3.01058435
2.92649913,3.00930238
2.95937061,2.965189
3.02360153,3.00447035
3.08033752,2.999671
3.1049912,3.00151181
3.13434529,2.99651527
3.13999915,3.00548935
3.17635512,3.00963116
3.166625,3.01804614
3.187597,3.0313592
3.19982529,3.04559255
3.20344114,3.060286
3.19476318,3.07672167
3.17707825,3.093749
3.15380526,3.11025071
3.12537146,3.14328647
3.0943737,3.15074825
3.05611134,3.17270637
2.99947381,3.19206762
2.921207,3.20031834
2.86131525,3.20386839
2.77962971,3.126259
2.68288922,3.039084
2.62566,2.81043029
2.50699425,2.51941967
2.396645,2.285507
2.295171,2.16187763
2.20286822,2.104057
2.12230062,2.07414412
2.060864,2.0586617
2.0125103,2.04922748
1.96389353,2.029669
1.91057622,2.03134561
1.88270128,2.027171
1.84766054,2.016159
1.84558964,2.022306
1.81268537,2.02772975
1.80469763,2.02772975
1.789018,2.01208282
1.784186,2.00988054
1.77540934,2.00524569
1.77077448,2.002583
1.77892661,2.00024915
1.79851782,2.0008738
1.81988418,2.00067663
1.84397888,1.99923027
1.87491083,2.01366067
1.90922844,2.02487
1.95465672,2.00241876
2.02674365,2.0084343
2.09472156,2.04160142
2.19060731,2.0793376
2.25372028,2.19313836
2.342703,2.39151716
2.44687247,2.651201
2.53818917,2.84126353
2.641504,2.93478274
2.733281,2.973604
2.81089044,2.98576641
2.875154,2.988988
2.92771554,2.99086142
2.97814035,3.000427
3.025738,2.97482014
3.064132,3.00331974
3.10239434,2.98951387
3.1345427,3.06008887
3.1512413,2.992308
3.17421842,3.019591
3.17020822,3.07879257
3.18546057,3.03507352
3.209325,3.045987
3.20068,3.06117344
3.19897056,3.0775106
3.182042,3.093782
3.15830874,3.1120913
3.133425,3.13234019
3.10176969,3.15396953
3.059563,3.17093134
3.01114321,3.19062138
2.97176313,3.20021987
2.862663,3.19058847
2.797446,3.14640927
2.73219633,3.041878
2.60554266,2.77430463
2.46774578,2.52612543
2.38162279,2.28665733
2.299773,2.16138458
2.20493913,2.10362959
2.125752,2.07411122
2.06148863,2.05787277
2.01260877,2.0489974
1.96711493,2.03890586
1.92323172,2.03183866
1.88582408,2.03134561
1.85515511,2.01727653
1.82330287,2.0195775
1.81676149,2.027171
1.80466485,2.02293038
1.79191077,2.01734233
1.79519784,2.008993
1.77031422,2.00649476
1.77866364,2.001301
1.7789923,2.0007422
1.7978276,2.0008738
1.8186022,2.00067663
1.84233534,1.99909878
1.87218249,1.99653482
1.9118582,1.99696207
1.9579109,2.00202441
2.01846,2.02325916
2.098173,2.03075385
2.17325115,2.07351947
2.25401616,2.16901088
2.35348487,2.39033365
2.439345,2.65501428
2.545651,2.854478
2.67812276,2.940141
2.7333138,2.97620082
2.81069326,2.98622656
2.877192,2.988922
2.93304062,2.99089432
2.98086858,2.99257088
3.02764463,2.99605513
3.06978583,3.00049281
3.102493,3.01180053
3.13056517,2.9755435
3.162549,2.99477315
3.16264772,3.002235
3.17520452,3.018572
3.187071,3.03129339
3.19929934,3.01794767
3.201699,3.05578256
3.17395544,3.07741213
3.18667674,3.09368348
3.16626358,3.111697
3.13924313,3.132176
3.10627317,3.156468
3.06314588,3.176618
3.01035428,3.19364548
2.94891763,3.21511054
2.872886,3.19380975
2.79534221,3.14778972
2.71043539,3.04174662
2.60744929,2.81776047
2.51961684,2.51478481
2.391024,2.29480958
2.29576278,2.1757493
2.20888376,2.093275
2.13968945,2.07210612
2.063658,2.05872726
2.01080084,2.04666352
1.96655607,2.036835
1.92572987,2.029439
1.89026177,2.025889
1.86156511,2.02575731
1.84003437,2.018756
1.821988,2.01520562
1.78661847,2.02749968
1.80141056,2.017178
1.79171348,2.01089954
1.7757709,2.00471973
1.77185917,2.020498
1.79069448,1.99794829
1.81156778,1.99955893
1.81768179,2.00015068
1.83921254,1.99683058
1.87165654,1.99663341
1.912943,1.99512136
1.960738,1.99768531
2.019709,2.00679064
2.090514,2.02707219
2.17006254,2.07752967
2.25158358,2.17288947
2.34483981,2.424257
2.435499,2.69817424
2.54798484,2.84159231
2.64748669,2.94231033
2.73209763,2.95716834
2.80885243,2.9923408
2.86631155,2.987936
2.93419123,2.99003983
2.98583221,2.99217629
3.02889371,2.997337
3.06916118,2.99822474
3.10173678,2.99618673
3.12494421,2.994346
3.14930177,2.99375415
3.16892624,2.9795866
3.18894482,3.010946
3.19620943,3.03530359
3.19062138,3.04832077
3.20344114,3.06423068
3.20238924,3.07731342
3.19998956,3.073566
3.16984653,3.11794257
3.143385,3.13536429
3.106865,3.15735531
3.06521678,3.17720985
3.01235938,3.19354677
2.95069265,3.20031834
2.8795588,3.19114733
2.79560518,3.14949918
2.70681953,3.04733467
2.60718632,2.820489
2.49733,2.50071573
2.38415384,2.29024029
2.3071692,2.15033984
2.22357726,2.09797573
2.13347673,2.05143
2.05951619,2.04748535
2.01274037,2.04738665
1.962743,2.03729534
1.92701185,2.029669
1.89552116,2.0261848
1.86781061,2.02779531
1.84535944,2.02884722
1.82603121,2.027664
1.80952978,2.02437687
1.79707158,2.092026
1.80847788,2.01076818
1.808445,2.00869727
1.78763747,2.003865
1.78829491,1.99807978
1.77961683,2.002846
1.80913532,1.99423373
1.86853385,1.99735653
1.887139,1.9957459
1.91307449,1.99436522
1.96386063,1.99686348
2.020794,2.006199
2.08824587,2.026119
2.16710424,2.07181025
2.25503516,2.18163347
2.350855,2.40170717
2.45400548,2.6323657
2.53299546,2.84517527
2.665533,2.9481616
2.73739,2.98346543
2.81171227,2.989218
2.87817812,3.00578523
2.93853021,2.996384
3.02958417,2.99096012
3.03484344,2.99470735
3.06732059,2.99575925
3.09664178,2.99296522
3.12491131,2.99168324
3.14887452,2.99546361
3.16948485,3.002728
3.18526316,3.014003
3.19118023,3.05262685
3.20584083,3.05627561
3.141084,3.06225824
3.17911625,3.07691884
3.21159339,3.1089685
3.18463874,3.09930444
3.159229,3.10338044
3.09766078,3.16014957
3.06215978,3.178656
3.01413441,3.19403982
2.95381546,3.20123887
2.88386488,3.1934154
2.802278,3.15097833
2.71099424,3.037506
2.61004615,2.82032442
2.49654126,2.52868938
2.38859153,2.31295443
2.30838537,2.15747285
2.213124,2.10721254
2.13567924,2.06779981
2.07384825,2.0489645
2.018197,2.033745
1.97013915,2.03926754
1.921621,2.02776265
1.88835526,2.02848577
1.87514091,2.0292418
1.85114491,2.02842
1.83000863,2.02769685
1.81219232,2.023851
1.7977947,2.01918316
1.79263389,2.01267457
1.79332423,2.0104723
1.7894454,2.01211572
1.78770316,2.00090671
1.79917526,1.95298028
1.814066,1.997225
1.83339429,1.98604882
1.8763572,1.989336
1.91741347,1.99489117
1.95544565,1.99439812
2.018493,2.00350356
2.08709526,2.02463984
2.16263366,2.0713172
2.25345731,2.18156767
2.35387945,2.38629055
2.459265,2.646369
2.56412482,2.84234834
2.65649343,2.95000219
2.74133444,2.98931646
2.79205513,2.99263644
2.89158988,2.991256
2.94964075,2.9942472
2.99437881,3.00447035
3.03080034,3.00450325
3.06886554,2.99822474
3.09960032,2.98951387
3.12096667,2.98961234
3.14900613,2.99467468
3.17168736,3.00200486
3.18763,3.012195
3.195322,3.02744746
3.19670248,3.04549384
3.197393,3.06245542
3.20081139,3.059563
3.21396,3.07698464
3.20008826,3.12698221
3.15419984,3.1375668
3.118797,3.15551448
3.06551266,3.16721678
3.01469326,3.17431712
2.928044,3.20436168
2.88485122,3.1933496
2.80983853,3.15203023
2.71428132,3.038558
2.6095202,2.8206203
2.49410868,2.53151631
2.38737535,2.28948426
2.297209,2.16049719
2.21808767,2.06816149
2.1423192,2.07996225
2.09495163,2.05379677
2.014647,2.02953768
1.961494,2.03252888
1.92944443,2.0469594
1.92605865,2.04150271
1.90801227,2.03473139
1.85762048,2.03305483
1.82905531,2.02776265
1.81212664,2.02352214
1.7998327,2.01911736
1.79237092,2.01484418
1.79401445,2.00932169
1.79378438,2.00613332
1.79296255,2.005377
1.79605246,1.9851613
1.8062098,2.00672483
1.84664154,1.999789
1.85706174,1.9893688
1.89963007,1.99232721
1.96882427,2.00113678
2.01885438,1.99870431
2.05994368,2.021517
2.16776156,2.06924629
2.25362158,2.17962813
2.35749531,2.385896
2.46366978,2.646895
2.56613,2.84182239
2.65810418,2.94185019
2.73676538,2.981263
2.80914831,3.00470042
2.880282,3.00085449
2.91542149,2.99437881
3.00161052,2.99339271
3.03402162,3.02485061
3.07603145,2.98905349
3.10239434,2.99447727
3.151307,2.992242
3.164817,2.993524
3.17290354,3.00341845
3.187137,3.013477
3.196341,3.02655983
3.19880629,3.043423
3.19834614,3.059267
3.20021987,3.07682037
3.20130444,3.09667468
3.18753147,3.10081649
3.15577745,3.13759971
3.117515,3.16320658
3.06850386,3.18970084
3.01166916,3.198379
2.95960069,3.20183039
2.89142537,3.17129278
2.82190228,3.15278625
2.72374821,3.038591
2.61001325,2.82085037
2.49601531,2.531089
2.38941336,2.29178524
2.299017,2.162305
2.21835065,2.09807444
2.14557338,2.06655073
2.07812142,2.048077
2.01326632,2.062869
1.96317041,2.04926038
1.92697906,2.03289056
1.906796,2.020038
1.862354,2.01944613
1.85541809,2.00241876
1.83645141,2.02463984
1.8259654,2.02447534
1.80367863,2.01888728
1.7957238,2.0165534
1.79546082,2.01165557
1.79611826,2.00767827
1.795921,2.004621
1.796184,2.00064373
1.80535507,1.99706078
1.8322438,1.999526
1.8700788,1.98348486
1.92418492,1.99298465
1.96777236,1.99222863
2.02325916,1.9841423
2.08735824,2.02243733
2.15681553,2.06250763
2.25973582,2.173317
2.347568,2.38504148
2.46399856,2.646073
2.56925273,2.84155941
2.65790677,2.941423
2.73689675,2.98228216
2.80918121,2.992801
2.8785727,2.996121
2.94382238,2.99677825
2.99825764,2.96969223
3.05597973,2.98231483
3.06965446,2.974064
3.09585285,2.99040127
3.11278176,3.00006557
3.1501565,2.95904183
3.16554046,2.99792886
3.15143847,3.0060482
3.19193625,3.02435756
3.197623,3.040563
3.197656,3.05759048
3.20068,3.07918715
3.19985819,3.09864688
3.187893,3.119356
3.161826,3.14184
3.12290621,3.15472579
3.073073,3.19055557
3.02932119,3.20150185
2.947997,3.21524215
2.89043927,3.197393
2.80786633,3.15380526
2.71520162,3.02777624
2.58276272,2.81549239
2.494273,2.534705
2.38247752,2.29073334
2.300266,2.16217351
2.2189424,2.09925771
2.14399576,2.06431556
2.07776,2.0469265
2.01579738,2.03745961
1.962776,2.03344941
1.92799807,2.02319336
1.90613854,2.0439024
1.874352,2.036079
1.86449063,2.055506
1.85453057,2.02625036
1.81423032,2.02158284
1.79667711,1.97612166
1.74207783,2.01270747
1.82777333,2.01369357
1.79753172,2.00896025
1.79427743,2.00511432
1.79559231,2.000808
1.80482912,1.99581158
1.82961416,1.99065077
1.86666012,1.98427379
1.91251564,1.97428083
1.96320319,1.95396638
2.01823,1.95465672
2.07552457,1.98167694
2.15349555,2.02427816
2.24021,2.15911651
2.34868574,2.36896729
2.45459723,2.62585735
2.542561,2.86739635
2.639203,2.97669387
2.72874475,3.02353573
2.802804,3.042108
2.873609,3.04654574
2.9354732,3.044442
2.99040127,3.03868937
3.0313592,3.03145766
3.06087756,3.0404644
3.08704329,3.03793335
3.12330055,3.02544236
3.14246464,3.0354352
3.16550756,3.04661155
3.182798,3.05999017
3.196604,3.0492413
3.18289661,3.07573557
3.214223,3.09582
3.19834614,3.11744952
3.1984446,3.13907886
3.18595362,3.159525
3.161267,3.181483
3.125766,3.20209336
3.07576847,3.2218163
3.020676,3.23966551
2.960061,3.25675869
2.89379215,3.21685266
2.8322897,3.21123171
2.72440577,3.07060766
2.6176393,2.84313726
2.49207067,2.57089639
2.39832139,2.261182
2.33113241,2.13206339
2.21864653,2.06349373
2.148236,2.02546167
2.08015943,2.00471973
2.019249,1.99686348
1.96727931,1.99456251
1.92875409,1.999263
1.90318012,2.00041366
1.88017023,1.99663341
1.85617411,2.00291181
1.838851,1.97188127
1.81669569,1.981644
1.792601,1.9777652
1.7904644,1.96501112
1.76893365,1.97378778
1.79634833,1.95051491
1.79486918,1.959686
1.7851392,1.95909429
1.80348146,1.95334184
1.82665575,1.94969308
1.86251831,1.94785237
1.90761781,1.94459808
1.95830536,1.94311881
2.016685,1.946669
2.08025813,1.98693633
2.15711141,2.02753258
2.23478627,2.11641669
2.34815979,2.36150551
2.44414425,2.644824
2.5567286,2.86437225
2.652483,2.972092
2.74317527,3.02297688
2.77831483,3.045691
2.86996031,3.045987
2.9324162,3.04355431
2.9836297,3.03316712
3.02872944,3.02537656
3.062587,3.0217607
3.088687,3.022155
3.116266,3.02544236
3.143385,3.06607127
3.19361258,3.04204226
3.17451429,3.0501616
3.185855,3.0688982
3.19722843,3.07629442
3.19571638,3.094012
3.18956947,3.118797
3.219844,3.1355617
3.17398834,3.16442275
3.15965629,3.18670964
3.12310338,3.208602
3.07737923,3.23016572
3.02235246,3.24647
2.96071839,3.25659442
2.891064,3.24591112
2.81131768,3.198905
2.722039,3.06725478
2.5927887,2.848068
2.50538349,2.53608537
2.39454126,2.26769066
2.30296159,2.12539053
2.21848226,2.03213453
2.14501476,2.02700663
2.07351947,1.9978168
2.01993918,1.98861277
1.97201276,1.98917162
1.92967451,1.994168
1.89828229,1.99403656
1.87247837,1.992163
1.85216391,1.98867857
1.83089614,1.983945
1.81166637,2.00366783
1.8069,2.00317478
1.83572817,1.97276878
1.77695429,1.98338628
1.77159619,1.96284163
1.78198361,1.9590615
1.79296255,1.96132958
1.7997998,1.95232284
1.81741893,1.9486084
1.86172938,1.94624162
1.90183246,1.94242859
1.95360482,1.94071925
2.01274037,1.9453212
2.08108,1.96744359
2.156914,2.02217436
2.241229,2.12894058
2.33484674,2.399702
2.45029116,2.64416671
2.55324435,2.8501718
2.643049,3.00765872
2.722302,3.021695
2.801818,3.03941274
2.86904,3.04993153
2.917394,3.0394454
2.98234773,3.03303552
3.02205658,3.02452183
3.06120634,3.02021575
3.091448,3.02084017
3.11689067,3.02389741
3.14111686,3.03168774
3.161267,3.040563
3.177637,3.00381279
3.1882875,3.01515341
3.178689,3.10269022
3.19361258,3.09779239
3.194533,3.12188721
3.18417859,3.14841437
3.17753839,3.132439
3.150584,3.182765
3.143122,3.212448
3.07425642,3.2324667
3.020676,3.24985576
2.95838451,3.25797486
2.88554144,3.24505639
2.803593,3.19459867
2.71707535,3.07649159
2.62043333,2.84964585
2.50992,2.55426335
2.38198447,2.271175
2.304901,2.13360834
2.19484758,2.059845
2.14041257,2.01119542
2.10215044,1.96622741
2.01734233,1.989073
1.97184837,1.98917162
1.922114,1.99354351
1.89538968,1.99439812
1.86449063,1.99193275
1.84430766,1.9883827
1.82639277,1.9850955
1.809464,1.97990191
1.79697287,1.97931015
1.787506,1.99738944
1.7789923,1.96852839
1.77925527,1.94466376
1.789281,1.963762
1.78132617,1.95455813
1.81087744,1.9537034
1.827346,1.92799807
1.87067044,1.94827962
1.87021017,1.93999612
1.95153391,1.93864834
2.00879574,1.944894
2.07907462,1.96744359
2.15734148,2.021024
2.23961854,2.1402483
2.326333,2.354931
2.42714953,2.64314771
2.53427744,2.83074474
2.649426,2.98961234
2.70524168,3.03487635
2.800996,3.047236
2.86325455,3.05528951
2.9110167,3.04302859
2.93123269,3.0364542
3.05621,3.011965
3.07359886,3.02057719
3.094275,3.02130055
3.1176796,3.02455473
3.13740253,3.03106332
3.1552844,3.03961
3.17162156,3.049504
3.18539476,3.06242275
3.1964395,3.083559
3.201469,3.08602428
3.19091725,3.10867286
3.18868184,3.1532135
3.17122722,3.16761136
3.14400959,3.18039823
3.10637188,3.19831324
3.071758,3.21119881
3.009434,3.251565
2.95457149,3.25909257
2.87883568,3.245681
2.795638,3.19565058
2.70882463,3.07790518
2.61786938,2.853919
2.51202369,2.54420471
2.4005568,2.27403474
2.301844,2.15112877
2.212598,2.0469923
2.09442568,1.98874426
2.04748535,1.99909878
2.01300335,1.960738
1.97184837,1.99081516
1.9276365,2.02184582
1.88828945,1.98831689
1.84618127,1.99436522
1.8291539,1.98752809
1.81906247,1.98456967
1.80519068,1.98151255
1.79253531,1.978324
1.78083313,1.97806108
1.771136,1.97460961
1.76564658,1.969909
1.771399,1.94873989
1.7998327,1.946669
1.80164063,1.94627452
1.82468343,1.94943011
1.85268986,1.94088364
1.93838537,1.93365192
1.93887842,1.92421782
1.98710072,1.95015335
2.07276344,1.96951449
2.1509316,2.02194428
2.235904,2.13863754
2.320712,2.3522687
2.41268635,2.63848
2.52001143,2.8647666
2.625101,2.98376131
2.71467566,3.044968
2.79152918,3.08004165
2.85069776,3.00026274
2.90960336,3.044968
2.96084976,3.02886081
3.00529218,3.035468
3.055421,3.016074
3.085597,2.995069
3.14433837,3.0197556
3.14065671,3.027809
3.1491704,3.037835
3.16554046,3.0480907
3.18233776,3.06137085
3.195059,3.07813525
3.19933224,3.09821963
3.19519043,3.1208353
3.178459,3.15650082
3.15653372,3.1638968
3.13829,3.19065428
3.10282159,3.2061038
3.072777,3.250546
3.01078153,3.25491786
2.94687963,3.26441765
2.869303,3.24679875
2.7871244,3.19548631
2.70149446,3.0795157
2.613629,2.85615444
2.51356864,2.5486424
2.4034164,2.27633572
2.29941154,2.123977
2.20891666,2.05008221
2.13242483,2.01066947
2.06908178,2.00672483
2.04028654,1.99173558
1.99558151,1.99259019
1.93352044,1.99019063
1.88122213,1.979113
1.85075045,1.98808682
1.82474923,1.98572016
1.81156778,1.9894346
1.80177212,1.98433948
1.78898513,1.98131537
1.77642834,1.97983611
1.76360857,1.97418225
1.75917089,1.96961319
1.76627111,1.96474814
1.78300261,1.957648
1.80443466,1.91175961
1.82639277,1.94147527
1.83152068,1.960212
1.89338458,1.900682
1.93519688,1.93628156
2.002583,1.94604445
2.09465575,1.94841111
2.13686252,2.05024648
2.23271537,2.13298368
2.321764,2.346582
2.403581,2.63627744
2.50702715,2.864438
2.61346459,2.98622656
2.70767426,3.03589535
2.78370571,3.04943848
2.84790373,3.04657865
2.90345645,3.0374732
2.95243478,3.02879524
2.985898,3.01433182
3.03201652,3.0197227
3.08980465,3.02363443
3.115017,3.02149773
3.12103248,3.06255412
3.15663218,3.02820349
3.16886044,3.045198
3.17648649,3.06278419
3.19413853,3.07987738
3.196867,3.10006046
3.19065428,3.120868
3.17405415,3.14479852
3.14831567,3.16863036
3.12422085,3.19499326
3.09802246,3.211922
3.06301427,3.24042153
3.02156353,3.240586
2.941653,3.24354434
2.86430645,3.24259114
2.79406023,3.20311236
2.69557738,3.09654331
2.62891436,2.86361623
2.50318122,2.548971
2.40295625,2.2787354
2.30098939,2.12466741
2.207043,2.048636
2.12926936,2.01389074
2.06826,2.000545
2.01533723,1.99456251
1.9673779,1.97740364
1.92056906,2.00560737
1.87402332,1.98683774
1.84368312,1.994431
1.8114692,1.99446392
1.802068,1.98802114
1.79289687,1.98808682
1.78868937,1.97769952
1.79904377,1.97825837
1.76449609,1.97336054
1.75509489,1.96859419
1.76078153,1.96425509
1.7778089,1.9600147
1.8018707,1.9516983
1.82576823,1.94601154
1.851375,1.93687332
1.88556111,1.89016318
1.93509829,1.95413077
1.98493123,1.95008755
2.06914759,1.97040212
2.13120866,2.00038075
2.2177918,2.13870335
2.30644584,2.35526
2.340698,2.640025
2.50788188,2.8618083
2.60011888,2.98609519
2.69692516,3.0363555
2.778019,3.04993153
2.84126353,3.045461
2.89606023,3.037276
2.94789863,3.03086615
2.99598956,3.01683
3.04246974,3.01788187
3.08106065,3.019361
3.11899447,3.01623821
3.133951,3.026264
3.14535737,3.05584836
3.19009542,3.05558538
3.176684,3.06442785
3.19745851,3.08037043
3.19150877,3.10114527
3.187071,3.1218214
3.16849875,3.14381242
3.14348364,3.16734838
3.117581,3.1933496
3.08895,3.2187922
3.05196953,3.240323
3.000197,3.259487
2.93215322,3.266127
2.90621758,3.245944
2.763194,3.17129278
2.69446,3.07037759
2.60784364,2.88383222
2.49729729,2.5339818
2.40180588,2.269893
2.30358624,2.12279367
2.2138145,2.0489316
2.12871051,2.01329923
2.065466,2.00149846
2.01280618,1.99627185
1.96241438,1.99084806
1.916263,1.98976326
1.87399042,1.97004044
1.8365171,1.961987
1.821725,1.993938
1.79598677,1.98371494
1.77790749,1.98700213
1.752761,1.98009908
1.75834906,1.950219
1.76551509,1.97211134
1.74490476,1.97079647
1.75456893,1.96333468
1.77508056,1.96113229
1.79641414,1.95294738
1.82317138,1.94518971
1.85157216,1.93963444
1.88437772,1.93634737
1.931581,1.9381882
1.99295175,1.94864118
2.063165,1.96211851
2.147743,2.0175724
2.22890234,2.128316
2.30690622,2.339416
2.38415384,2.62799382
2.48589087,2.85286713
2.58693743,2.99214339
2.703631,3.03155637
2.76657963,3.04753184
2.83294725,3.04378462
2.88876271,3.03596115
2.940864,3.03063583
2.992045,3.02619839
3.03790045,3.024982
3.07728052,3.02297688
3.111434,3.01032138
3.136712,3.0207088
3.129842,3.03300261
3.16810441,3.08277
3.207583,3.062357
3.183028,3.07504535
3.185789,3.097858
3.17651939,3.11889577
3.15508723,3.14272761
3.13868451,3.16701961
3.109429,3.19525623
3.07908845,3.221126
3.04141784,3.23999429
2.990204,3.25149918
2.927058,3.25416183
2.854708,3.23397875
2.77676988,3.231842
2.64321327,3.08231
2.584505,2.871341
2.50084734,2.57408476
2.40729523,2.281661
2.29678178,2.123221
2.20894957,2.0429492
2.13705969,2.019512
2.06635356,2.00153112
2.00498271,1.99545
1.95613587,1.99068367
1.90939283,1.98719931
1.86781061,1.986772
